,HTP,ATP,HM1_D,HM1_L,HM1_W,HM2_D,HM2_L,HM2_W,HM3_D,HM3_L,HM3_W,AM1_D,AM1_L,AM1_W,AM2_D,AM2_L,AM2_W,AM3_D,AM3_L,AM3_W,HTGD,ATGD,DiffFormPts,DiffLP,FTR
5262,-0.5740669983828462,-1.032506547967468,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.3004954335013917,-0.8914685404541872,0.2,1.148846926542711,H
5263,0.27457958601539667,0.24855470780416083,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.3004954335013917,-0.30921407540662615,0.0,-0.2302509750519562,H
5264,-0.9983902905819677,-1.032506547967468,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.8621657759400072,-0.30921407540662615,0.0,-0.0004013247861783423,H
5265,-1.4227135827810895,0.6755751263947042,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-0.5715004735796575,0.8552948546884956,-1.0,1.378696576808489,H
5266,-0.9983902905819677,-0.605486129376925,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.8621657759400072,-0.018086842882845695,-0.2,0.6891476260111552,D
5267,0.6989028782145186,-1.032506547967468,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.881826038222091,-0.30921407540662615,0.8,-0.34517580018484517,H
5268,-1.8470368749802109,-1.459526966558011,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1.152831078300357,-0.30921407540662615,-0.2,1.2637717516756,A
5269,-0.1497437061837248,-1.886547385148554,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.881826038222091,-0.8914685404541872,0.8,-0.34517580018484517,H
5270,-1.2812724853813824,-0.9613364782023774,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,-0.47461203945954084,-0.7459049241922969,-0.16666666666666666,0.45929797574537734,A
5271,-1.2812724853813824,-2.0288875246787352,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,-0.7168331247598323,-1.2311169783985978,0.3333333333333333,0.45929797574537734,H
5272,-1.2812724853813824,0.8179152659248852,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,-1.2012752953604153,0.46712521132345514,-1.0,-0.2302509750519562,H
5273,2.6083576931105656,0.46206491709943254,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2.674262069444248,1.1949432926329064,1.0,-1.1496495761150676,A
5274,-1.9884779723799184,-0.605486129376925,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,-1.2012752953604153,-0.26069286998599606,-0.6666666666666666,-0.575025450450623,A
5275,-1.9884779723799184,1.1737656147503375,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,-0.9590542100601237,0.9523372655297558,-1.5,-0.575025450450623,D
5276,0.1331384886156895,0.10621456827397986,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.49427230174162484,0.7097312384266056,0.0,-0.34517580018484517,D
5277,-0.22046425488357815,-0.2496357805514723,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,-0.7168331247598323,-0.26069286998599606,0.0,-1.6093488766466233,D
5278,-0.5740669983828462,0.8179152659248852,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.009830131141041972,0.7097312384266056,-0.6666666666666666,0.3443731506124884,A
5279,-0.5740669983828462,0.46206491709943254,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.009830131141041972,0.46712521132345514,-0.5,-0.575025450450623,H
5280,0.9413733308997305,0.3095576247456672,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.840302423599184,-0.018086842882845695,-0.14285714285714285,1.2637717516756,A
5281,-0.270978932526331,-1.5205298834995171,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,-0.6130240882025645,-0.641930912576661,0.5714285714285714,-1.2645744012479565,H
5282,1.2444613967562452,-2.130559052914579,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.840302423599184,-1.473723005501748,1.1428571428571428,-1.3794992263808454,H
5283,-2.0895073276654235,-0.605486129376925,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,-1.235878307546171,-0.641930912576661,-0.7142857142857143,1.6085462270742668,D
5284,-0.8771550642393617,0.0045430400381366535,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.19778794197349353,0.39780920357969785,-0.42857142857142855,-0.11532614991906727,H
5285,-1.7864192618089079,-0.605486129376925,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.8206421613171001,-0.22603486611411744,-0.5714285714285714,-1.2645744012479565,H
5286,0.03210913333018474,1.8346305482833207,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.21744820425557745,2.061393389429872,-0.42857142857142855,0.3443731506124884,H
5287,0.9413733308997305,-0.3004715446693944,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1.2555385698282548,-0.22603486611411744,0.14285714285714285,-0.9197999258492897,D
5288,0.03210913333018474,0.0045430400381366535,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.009830131141041972,0.18986118034842608,0.2857142857142857,1.148846926542711,A
5289,-0.270978932526331,0.0045430400381366535,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,-0.405406015088029,0.6057572268109697,0.0,0.22944832547959954,A
