,FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
272,A,1.2857142857142858,1.4285714285714286,W,D,D,D,D,W,-0.10714285714285714,0.14285714285714285,-0.14285714285714285,7.0
273,H,2.25,1.7857142857142858,D,W,W,W,W,W,1.5,0.7142857142857143,0.07142857142857142,-1.0
274,H,1.7857142857142858,1.25,W,W,W,W,D,L,0.7142857142857143,0.10714285714285714,0.17857142857142858,-7.0
275,D,0.7857142857142857,1.3928571428571428,D,L,L,D,D,L,-0.7857142857142857,0.5357142857142857,-0.25,9.0
276,H,1.0,1.2857142857142858,D,W,L,W,D,D,-0.5714285714285714,-0.10714285714285714,-0.07142857142857142,6.0
277,D,1.1071428571428572,1.3214285714285714,W,D,L,L,L,L,-0.35714285714285715,-0.21428571428571427,0.07142857142857142,2.0
278,D,1.4285714285714286,2.25,D,D,W,D,W,W,0.14285714285714285,1.5,-0.07142857142857142,2.0
279,H,1.5,1.6071428571428572,W,L,W,L,D,W,0.0,0.6071428571428571,0.03571428571428571,4.0
280,A,0.8965517241379308,1.4137931034482758,W,L,D,W,W,W,-0.5172413793103449,-0.03448275862068965,-0.2413793103448276,5.0
281,D,0.9310344827586208,1.4137931034482758,L,D,D,D,W,D,-0.13793103448275862,-0.06896551724137931,-0.1724137931034483,-8.0
282,H,1.5862068965517242,0.5517241379310345,W,W,L,L,L,L,0.27586206896551724,-1.206896551724138,0.20689655172413796,3.0
283,D,1.5172413793103448,1.2758620689655171,L,D,L,W,D,L,0.1724137931034483,0.03448275862068965,-0.20689655172413796,1.0
284,A,1.206896551724138,1.4482758620689655,L,W,D,W,D,D,0.0,0.5862068965517241,-0.10344827586206896,4.0
285,H,1.2758620689655171,1.5862068965517242,W,D,L,W,W,L,0.03448275862068965,0.27586206896551724,0.06896551724137931,-14.0
286,D,0.5517241379310345,0.8965517241379308,L,L,L,W,L,D,-1.206896551724138,-0.5172413793103449,-0.20689655172413796,-3.0
287,A,1.4137931034482758,1.4827586206896552,D,W,D,W,D,D,-0.06896551724137931,0.1724137931034483,-0.06896551724137931,17.0
288,A,1.4482758620689655,1.5172413793103448,W,D,D,L,D,L,0.5862068965517241,0.1724137931034483,0.20689655172413796,-2.0
289,H,2.2758620689655173,1.5517241379310345,W,D,W,W,W,L,1.6206896551724137,0.06896551724137931,0.13793103448275862,-7.0
290,A,1.2666666666666666,0.9333333333333332,L,D,L,D,L,D,-0.2333333333333333,-0.13333333333333333,-0.1,-1.0
291,H,1.4666666666666666,1.0666666666666669,W,W,W,D,L,W,0.0,-0.4,0.3333333333333333,2.0
292,H,1.2,0.8,L,L,W,D,D,D,-0.16666666666666666,-0.7333333333333333,0.06666666666666668,-4.0
293,A,1.1666666666666667,1.5333333333333334,L,L,W,L,W,W,-0.06666666666666668,0.2333333333333333,-0.06666666666666668,-11.0
294,D,1.2666666666666666,1.7666666666666666,D,W,D,W,L,W,0.03333333333333333,0.6,-0.2,4.0
295,D,1.6333333333333333,1.1333333333333333,W,D,L,W,W,D,0.6333333333333333,-0.4666666666666667,-0.06666666666666668,-12.0
296,H,1.7666666666666666,1.2,W,L,W,L,L,W,0.6,-0.16666666666666666,0.2333333333333333,-8.0
297,D,0.5666666666666667,1.2666666666666666,D,L,L,L,D,L,-1.1666666666666667,-0.2333333333333333,0.0,6.0
298,H,1.4,0.9333333333333332,L,W,D,D,L,D,0.5,-0.13333333333333333,0.03333333333333333,-7.0
299,H,0.8,1.1333333333333333,D,D,D,W,W,D,-0.7333333333333333,-0.4666666666666667,-0.2333333333333333,-2.0
300,H,1.6129032258064515,2.2580645161290325,D,W,D,W,D,W,0.6129032258064516,1.5806451612903225,-0.16129032258064516,3.0
301,A,0.8709677419354839,1.3225806451612905,D,L,W,W,D,W,-0.5161290322580645,0.0967741935483871,-0.0967741935483871,14.0
302,A,1.5483870967741935,1.5161290322580645,W,D,L,W,D,W,0.2258064516129032,0.1935483870967742,-0.12903225806451613,4.0
303,A,1.1290322580645162,1.032258064516129,L,L,L,L,D,L,-0.0967741935483871,-0.41935483870967744,-0.03225806451612903,-4.0
304,H,1.3548387096774193,1.4516129032258065,L,D,D,L,L,W,-0.0967741935483871,-0.06451612903225806,0.0,12.0
305,A,1.4193548387096775,1.5806451612903225,L,W,W,W,L,W,-0.0967741935483871,0.25806451612903225,0.0967741935483871,-5.0
306,H,1.3225806451612905,1.4516129032258065,W,D,W,L,L,W,0.0967741935483871,-0.06451612903225806,0.06451612903225806,-2.0
307,D,1.3225806451612905,1.1290322580645162,W,D,W,L,L,L,0.0967741935483871,-0.0967741935483871,0.12903225806451613,-3.0
308,A,1.1290322580645162,1.4516129032258065,D,W,W,W,L,W,-0.4516129032258064,0.5161290322580645,0.0967741935483871,11.0
309,H,1.5161290322580645,1.4193548387096775,W,D,W,L,W,W,0.1935483870967742,-0.0967741935483871,-0.0967741935483871,-12.0
310,A,1.40625,0.84375,L,L,L,W,L,D,-0.09375,-0.71875,0.0,-6.0
311,H,1.09375,0.84375,W,L,D,L,D,L,-0.34375,-0.5625,0.09375,-7.0
312,D,0.96875,1.5,L,W,D,L,W,D,-0.125,0.15625,0.0,5.0
313,D,1.625,1.5625,W,W,L,L,D,W,0.34375,0.5625,0.21875,16.0
314,H,2.1875,1.40625,L,W,D,W,L,D,1.46875,-0.03125,0.0,-19.0
315,H,1.21875,0.5625,L,W,L,L,D,D,-0.125,-1.125,0.125,-7.0
316,A,0.84375,1.78125,L,D,L,W,D,W,-0.5625,0.625,-0.1875,18.0
317,H,0.5625,1.40625,L,D,D,W,L,D,-1.125,-0.03125,-0.1875,-3.0
318,A,1.5625,1.5625,L,D,W,W,W,D,0.5625,0.25,-0.1875,1.0
319,A,1.78125,0.96875,W,D,W,L,W,D,0.625,-0.125,0.15625,-10.0
320,H,1.3636363636363635,1.1515151515151516,D,W,W,W,W,L,0.12121212121212123,-0.2727272727272727,0.12121212121212123,-7.0
321,H,1.5454545454545454,1.3333333333333333,W,W,W,L,L,L,0.6363636363636364,-0.18181818181818185,0.18181818181818185,-10.0
322,H,1.606060606060606,1.2727272727272727,D,W,W,W,L,D,0.3333333333333333,-0.21212121212121213,0.15151515151515152,9.0
323,A,1.3636363636363635,0.8181818181818182,L,L,L,L,L,D,-0.15151515151515152,-0.6060606060606061,-0.030303030303030307,-12.0
324,H,2.212121212121212,0.9090909090909092,W,L,W,W,W,L,1.4545454545454546,-0.6363636363636364,0.060606060606060615,-13.0
325,A,1.4848484848484849,1.2727272727272727,D,L,W,W,L,W,0.15151515151515152,-0.09090909090909093,-0.030303030303030307,-3.0
326,H,1.0909090909090908,1.0606060606060606,D,L,L,L,L,D,-0.15151515151515152,-0.6060606060606061,-0.18181818181818185,-7.0
327,H,0.9090909090909092,1.4848484848484849,W,W,L,D,L,W,-0.6363636363636364,0.15151515151515152,0.09090909090909093,7.0
328,H,1.0606060606060606,1.3636363636363635,L,L,D,L,L,L,-0.6060606060606061,-0.15151515151515152,0.12121212121212123,8.0
329,A,1.1515151515151516,1.606060606060606,W,W,L,W,L,D,-0.2727272727272727,0.5757575757575758,-0.030303030303030307,9.0
330,A,1.0294117647058822,1.6470588235294117,W,D,L,W,D,W,-0.029411764705882356,0.35294117647058826,-0.05882352941176471,-8.0
331,H,1.2647058823529411,1.1470588235294117,D,W,L,W,D,L,-0.2058823529411765,-0.08823529411764706,0.029411764705882356,2.0
332,D,1.3235294117647058,1.4117647058823528,L,L,W,W,D,W,-0.1176470588235294,0.14705882352941174,-0.2058823529411765,14.0
333,A,1.3235294117647058,1.5882352941176472,W,W,L,W,W,W,-0.05882352941176471,0.7058823529411765,-0.08823529411764706,5.0
334,H,1.7647058823529411,1.1176470588235294,L,W,W,L,W,W,0.6176470588235294,-0.29411764705882354,0.08823529411764706,-11.0
335,D,1.4117647058823528,1.3235294117647058,W,D,W,D,L,L,0.14705882352941174,-0.17647058823529413,0.2058823529411765,-9.0
336,H,0.7058823529411765,1.0294117647058822,W,W,L,L,L,L,-0.9411764705882352,-0.6470588235294118,0.1176470588235294,1.0
337,A,1.5882352941176472,1.3235294117647058,W,W,W,L,L,W,0.7058823529411765,-0.1176470588235294,0.2352941176470588,-15.0
338,H,1.6470588235294117,0.8823529411764706,W,D,W,L,W,W,0.35294117647058826,-0.6764705882352942,0.08823529411764706,6.0
339,A,1.3235294117647058,1.0294117647058822,L,L,L,W,D,L,-0.17647058823529413,-0.029411764705882356,-0.2352941176470588,-4.0
340,D,2.2,0.8571428571428571,D,W,W,W,L,L,1.4285714285714286,-0.6571428571428571,0.17142857142857146,-19.0
341,D,1.4,1.3142857142857145,L,L,D,W,D,W,0.08571428571428573,-0.17142857142857146,-0.11428571428571427,-4.0
342,A,1.1142857142857143,1.6857142857142855,L,W,D,W,W,W,-0.11428571428571427,0.37142857142857133,-0.3142857142857143,6.0
343,H,1.6857142857142855,1.2857142857142858,W,W,W,L,W,W,0.6571428571428571,-0.14285714285714285,0.028571428571428567,-6.0
344,A,0.9428571428571428,1.6857142857142855,W,L,W,W,W,W,-0.6285714285714286,0.6571428571428571,-0.028571428571428567,10.0
345,A,1.0857142857142856,1.8,W,L,L,W,L,W,-0.5714285714285714,0.6857142857142857,-0.17142857142857146,14.0
346,H,1.0857142857142856,0.6857142857142857,L,L,W,L,W,W,-0.3142857142857143,-0.9428571428571428,-0.028571428571428567,-4.0
347,H,1.6857142857142855,1.542857142857143,W,W,W,L,W,W,0.37142857142857133,0.6571428571428571,0.08571428571428573,-2.0
348,H,0.8571428571428571,1.1142857142857143,W,L,L,L,W,D,-0.6571428571428571,-0.11428571428571427,0.0,11.0
349,A,1.0,2.2,L,W,D,D,W,W,-0.057142857142857134,1.4285714285714286,-0.08571428571428573,11.0
350,H,1.3055555555555556,1.25,D,W,D,L,L,L,-0.16666666666666666,-0.3055555555555556,0.2222222222222222,3.0
351,A,1.2777777777777777,1.3888888888888888,D,L,D,D,L,L,-0.19444444444444445,0.08333333333333333,0.0,8.0
352,D,1.25,1.3888888888888888,L,L,W,D,D,W,-0.19444444444444445,0.1388888888888889,-0.08333333333333333,4.0
353,H,1.3611111111111112,1.7222222222222223,W,D,L,W,W,W,-0.08333333333333333,0.4166666666666667,-0.16666666666666666,0.0
354,A,0.6666666666666666,1.7222222222222223,L,L,W,W,W,W,-0.9722222222222222,0.6944444444444444,-0.16666666666666666,13.0
355,D,1.3055555555555556,1.2777777777777777,D,W,D,D,L,D,-0.16666666666666666,-0.19444444444444445,0.16666666666666666,-4.0
356,H,1.8333333333333333,1.7222222222222223,W,W,L,W,W,W,0.6944444444444444,0.4166666666666667,-0.08333333333333333,-1.0
357,H,1.3888888888888888,0.9166666666666666,D,D,W,L,W,L,0.1388888888888889,-0.6666666666666666,0.0,-8.0
358,D,0.6666666666666666,1.0555555555555556,L,L,W,W,L,W,-0.9722222222222222,0.027777777777777776,-0.027777777777777776,5.0
359,H,1.5,1.0555555555555556,L,L,W,L,L,L,0.5833333333333334,-0.3888888888888889,0.08333333333333333,-8.0
360,H,1.2162162162162162,1.2432432432432432,L,L,L,D,L,L,-0.32432432432432434,-0.1891891891891892,-0.1891891891891892,-2.0
361,H,1.7567567567567568,1.2702702702702702,W,W,W,L,D,W,0.7567567567567568,-0.2432432432432433,0.1891891891891892,-7.0
362,A,2.1621621621621623,1.027027027027027,L,W,D,L,L,W,1.3783783783783785,-0.6216216216216216,0.1891891891891892,-15.0
363,H,1.4324324324324325,1.4054054054054057,W,D,L,W,W,D,0.10810810810810813,-0.054054054054054064,-0.054054054054054064,-13.0
364,H,1.054054054054054,1.2432432432432432,L,L,L,L,D,L,-0.1891891891891892,-0.2702702702702703,0.054054054054054064,-6.0
365,H,1.6756756756756757,0.9189189189189191,L,W,W,W,D,W,0.3783783783783784,-0.5945945945945946,0.08108108108108109,0.0
366,D,1.7567567567567568,1.5405405405405406,W,W,W,W,L,L,0.7567567567567568,0.5945945945945946,0.16216216216216214,-1.0
367,H,1.6756756756756757,0.6756756756756757,L,W,W,D,L,L,0.3783783783783784,-0.945945945945946,0.13513513513513514,-14.0
368,H,1.2432432432432432,2.1621621621621623,L,D,L,L,W,D,-0.2702702702702703,1.3783783783783785,-0.21621621621621626,14.0
369,D,1.2702702702702702,1.864864864864865,L,D,W,W,W,W,-0.2432432432432433,0.7027027027027027,-0.10810810810810813,9.0
370,A,1.368421052631579,1.7368421052631582,L,W,W,D,W,W,-0.07894736842105263,0.7368421052631579,-0.15789473684210525,16.0
371,D,0.8684210526315791,0.6578947368421053,L,L,L,L,D,L,-0.7105263157894737,-1.0526315789473684,-0.02631578947368421,-3.0
372,D,1.0789473684210529,1.7105263157894737,W,L,L,W,L,W,-0.5789473684210527,0.3947368421052632,-0.15789473684210525,-4.0
373,D,1.0789473684210529,1.4736842105263157,L,W,L,W,W,D,-0.3684210526315789,0.13157894736842105,-0.10526315789473684,6.0
374,H,1.7105263157894737,1.263157894736842,W,L,W,W,L,L,0.5,-0.2631578947368421,0.2368421052631579,-5.0
375,A,0.8947368421052632,1.5263157894736843,L,W,D,D,W,L,-0.6052631578947368,0.5789473684210527,0.0,15.0
376,H,1.0263157894736843,1.1052631578947372,D,L,W,W,L,L,-0.02631578947368421,-0.10526315789473684,0.02631578947368421,3.0
377,H,1.263157894736842,1.4210526315789471,D,L,D,W,D,D,-0.2368421052631579,0.15789473684210525,-0.07894736842105263,5.0
378,H,1.2894736842105263,1.8421052631578947,W,L,D,D,W,W,-0.2368421052631579,0.6842105263157895,-0.13157894736842105,13.0
379,H,1.2105263157894737,2.1052631578947367,L,D,L,L,L,W,-0.2368421052631579,1.3157894736842106,-0.07894736842105263,9.0
410,A,0.75,1.25,L,L,W,W,D,D,-0.5,0.5,-0.5,-5.0
411,H,1.25,1.75,D,D,W,W,D,W,0.25,0.75,-0.5,-15.0
412,A,0.0,1.25,L,L,L,W,D,D,-1.75,0.75,-1.25,3.0
413,H,1.0,1.0,D,L,W,W,D,L,-0.25,0.0,0.0,-13.0
414,D,1.0,1.0,D,W,L,D,W,L,0.0,0.25,0.0,-11.0
415,H,0.5,0.0,L,D,D,L,L,L,-0.25,-1.5,0.5,2.0
416,A,2.25,0.0,W,W,W,L,L,L,1.75,-1.5,2.25,10.0
417,A,1.0,0.25,D,L,W,D,L,L,-0.25,-2.25,0.75,4.0
418,A,1.75,0.75,W,D,W,L,L,W,0.75,-0.5,1.0,13.0
419,A,1.0,1.5,D,W,L,W,L,W,0.25,1.75,-0.5,18.0
420,H,0.0,0.4,L,L,L,L,D,D,-2.0,-0.6,-0.4,-1.0
421,H,1.6,1.6,W,W,D,W,D,D,0.8,0.8,0.0,10.0
422,D,1.2,1.4,D,W,D,W,D,L,0.4,0.0,-0.2,1.0
423,A,0.8,1.6,L,D,W,D,D,W,-0.4,0.6,-0.8,5.0
424,D,0.8,0.8,D,L,W,L,W,D,0.0,-0.2,0.0,-15.0
425,A,1.0,1.6,W,L,D,W,D,W,0.2,0.6,-0.6,6.0
426,A,0.8,0.0,W,D,L,L,L,L,-1.6,-2.0,0.8,-1.0
427,D,0.8,2.0,L,W,D,D,W,W,-0.2,1.4,-1.2,0.0
428,A,1.4,1.0,W,D,L,W,L,D,0.0,0.2,0.4,-5.0
429,D,1.4,2.0,D,W,L,D,W,W,1.4,1.4,-0.6,-18.0
430,H,0.8333333333333334,1.1666666666666667,D,L,W,L,L,W,-0.16666666666666666,-0.3333333333333333,-0.3333333333333333,4.0
431,D,0.6666666666666666,0.8333333333333334,L,W,D,L,D,D,-1.5,-0.16666666666666666,-0.16666666666666666,-7.0
432,H,1.5,0.8333333333333334,W,W,L,L,W,L,0.16666666666666666,0.0,0.6666666666666666,-9.0
433,H,1.3333333333333333,0.8333333333333334,L,W,D,D,D,L,0.5,0.0,0.5,-4.0
434,D,1.3333333333333333,0.8333333333333334,D,W,D,D,L,D,0.0,-0.3333333333333333,0.5,-2.0
435,D,1.5,0.5,D,W,D,W,L,L,0.5,-1.3333333333333333,1.0,-8.0
436,H,1.8333333333333333,0.8333333333333334,W,D,D,L,D,D,0.8333333333333334,-0.3333333333333333,1.0,-13.0
437,H,0.8333333333333334,1.3333333333333333,W,L,D,L,W,W,0.0,0.16666666666666666,-0.5,4.0
438,A,0.5,1.5,L,W,L,W,D,W,-1.1666666666666667,0.6666666666666666,-1.0,2.0
439,H,1.3333333333333333,0.6666666666666666,L,W,W,L,W,D,0.16666666666666666,-1.5,0.6666666666666666,-2.0
440,A,1.5714285714285714,1.1428571428571428,D,L,D,L,D,W,0.8571428571428571,-0.14285714285714285,0.42857142857142855,13.0
441,H,1.1428571428571428,0.7142857142857143,W,D,L,D,L,W,0.0,-1.2857142857142858,0.42857142857142855,-4.0
442,A,0.7142857142857143,1.5714285714285714,L,L,D,D,W,D,-0.7142857142857143,1.2857142857142858,-0.8571428571428571,15.0
443,H,1.0,0.7142857142857143,L,L,L,L,W,L,-0.42857142857142855,-0.7142857142857143,-0.14285714285714285,1.0
444,A,0.8571428571428571,0.8571428571428571,W,W,L,W,L,W,-1.0,-0.7142857142857143,0.0,4.0
445,A,1.1428571428571428,1.5714285714285714,W,L,W,W,L,W,0.14285714285714285,1.0,-0.14285714285714285,11.0
446,H,1.7142857142857142,0.8571428571428571,W,W,D,D,D,L,0.8571428571428571,-0.14285714285714285,0.7142857142857143,-12.0
447,D,0.8571428571428571,1.4285714285714286,D,L,D,D,D,W,-0.14285714285714285,0.42857142857142855,-0.42857142857142855,14.0
448,A,0.7142857142857143,2.0,L,D,D,W,W,D,-0.5714285714285714,1.1428571428571428,-0.8571428571428571,1.0
449,A,1.5714285714285714,1.7142857142857142,W,L,W,W,W,W,0.2857142857142857,0.42857142857142855,0.14285714285714285,8.0
450,A,1.5,1.375,D,D,L,L,W,L,0.75,0.0,-0.375,9.0
451,D,1.125,0.875,D,W,D,D,W,W,0.0,-0.875,-0.125,-5.0
452,H,1.625,0.625,W,D,D,L,D,L,0.625,-1.25,0.5,-7.0
453,D,0.625,1.25,L,L,D,W,L,L,-0.625,0.25,-0.5,-11.0
454,D,1.625,2.125,D,W,W,W,W,W,0.375,1.125,-0.125,-1.0
455,A,0.75,1.75,L,W,L,W,D,W,-0.875,1.375,-0.625,8.0
456,A,1.125,1.75,D,L,D,W,W,L,-0.125,1.125,-0.5,6.0
457,H,1.875,0.875,W,W,W,D,D,L,1.0,-0.125,1.125,-12.0
458,H,1.125,0.625,W,D,D,L,L,W,0.0,-1.375,0.5,5.0
459,H,1.0,0.625,L,W,L,L,L,L,0.0,-0.875,0.5,-5.0
460,D,1.8888888888888888,1.0,W,W,D,L,W,D,1.4444444444444444,-0.2222222222222222,0.6666666666666666,-18.0
461,D,0.5555555555555556,1.1111111111111112,L,L,L,D,D,W,-1.0,0.0,-0.5555555555555556,8.0
462,H,1.2222222222222223,1.6666666666666667,D,W,L,L,W,W,0.2222222222222222,0.7777777777777778,-0.6666666666666666,8.0
463,A,0.5555555555555556,1.7777777777777777,L,L,D,W,D,W,-1.3333333333333333,0.6666666666666666,-1.0,10.0
464,A,1.8888888888888888,1.3333333333333333,W,W,W,L,D,D,1.2222222222222223,0.4444444444444444,1.0,-19.0
465,H,0.8888888888888888,0.6666666666666666,W,L,L,L,L,W,-1.0,-1.0,0.0,5.0
466,D,0.7777777777777778,0.6666666666666666,L,D,D,D,L,L,-0.3333333333333333,-0.5555555555555556,0.0,15.0
467,D,2.0,1.5555555555555556,D,W,W,D,W,D,1.0,0.5555555555555556,0.2222222222222222,-2.0
468,A,1.5555555555555556,0.8888888888888888,W,L,W,L,L,W,0.4444444444444444,-0.2222222222222222,0.3333333333333333,-1.0
469,H,0.7777777777777778,1.3333333333333333,L,D,W,W,D,L,-1.0,0.1111111111111111,-0.1111111111111111,7.0
470,H,1.8,1.0,W,L,W,L,D,D,0.8,-0.1,0.6,-1.0
471,D,0.7,0.7,D,L,L,D,D,L,-0.9,-0.5,0.1,5.0
472,H,1.1,1.4,W,W,L,L,D,W,-0.8,0.4,0.3,9.0
473,H,1.8,1.2,W,L,W,L,L,D,0.8,0.0,1.0,-12.0
474,A,1.0,1.9,L,D,D,W,W,D,-0.1,0.8,-0.7,6.0
475,A,1.4,1.4,W,D,W,L,W,L,0.3,0.2,0.1,5.0
476,H,0.8,0.7,D,L,D,D,L,L,-0.3,-0.9,-0.1,10.0
477,D,1.7,1.9,L,W,W,D,D,W,1.0,0.9,-0.2,-3.0
478,D,1.2,1.8,L,W,D,D,W,W,-0.1,1.3,-0.6,5.0
479,H,1.1,0.8,W,L,L,D,L,D,0.0,-0.9,-0.2,-2.0
480,D,0.6363636363636364,1.3636363636363635,D,D,L,D,L,D,-0.8181818181818182,0.3636363636363637,-0.3636363636363637,11.0
481,A,0.7272727272727273,1.2727272727272727,D,D,D,W,W,W,-0.4545454545454545,-0.6363636363636364,-0.5454545454545454,-10.0
482,D,1.181818181818182,0.4545454545454545,D,W,L,L,L,L,0.3636363636363637,-1.5454545454545454,0.6363636363636364,7.0
483,D,1.3636363636363635,1.2727272727272727,W,L,L,L,W,D,0.09090909090909093,0.09090909090909093,-0.18181818181818185,4.0
484,H,0.4545454545454545,1.0909090909090908,L,L,L,L,L,W,-1.5454545454545454,-0.2727272727272727,-0.2727272727272727,6.0
485,H,1.0,0.6363636363636364,W,D,L,D,D,L,-0.6363636363636364,-0.8181818181818182,0.5454545454545454,-3.0
486,H,1.5454545454545454,1.9090909090909087,W,L,W,W,W,L,0.3636363636363637,0.8181818181818182,-0.2727272727272727,3.0
487,A,0.6363636363636364,1.181818181818182,L,D,L,D,W,L,-0.9090909090909092,0.3636363636363637,-0.3636363636363637,-10.0
488,A,1.2727272727272727,1.0,W,W,W,W,D,L,-0.6363636363636364,-0.18181818181818185,0.2727272727272727,-5.0
489,A,1.7272727272727273,0.9090909090909092,D,D,W,L,L,D,1.181818181818182,-0.2727272727272727,0.3636363636363637,-7.0
490,H,1.5,0.6666666666666666,W,D,L,L,D,D,0.4166666666666667,-0.5,0.4166666666666667,1.0
491,H,1.9166666666666667,1.4166666666666667,W,D,D,W,W,W,0.8333333333333334,0.25,0.0,-8.0
492,H,1.9166666666666667,1.5,D,W,W,L,D,L,0.8333333333333334,0.6666666666666666,0.3333333333333333,2.0
493,D,1.75,0.9166666666666666,L,W,W,L,W,D,0.5,-0.6666666666666666,0.3333333333333333,-6.0
494,D,1.1666666666666667,1.9166666666666667,D,D,W,D,W,W,0.3333333333333333,0.8333333333333334,-0.25,17.0
495,H,0.5833333333333334,0.5833333333333334,L,D,D,L,L,D,-1.0833333333333333,-0.9166666666666666,0.08333333333333333,7.0
496,H,1.1666666666666667,1.6666666666666667,W,W,D,W,W,L,0.0,0.5833333333333334,-0.08333333333333333,9.0
497,H,1.5,0.5,L,D,L,D,L,L,0.6666666666666666,-1.4166666666666667,0.5,-12.0
498,D,1.4166666666666667,1.5833333333333333,W,W,W,L,D,D,0.25,0.9166666666666666,0.08333333333333333,10.0
499,D,1.25,1.5,D,L,W,W,D,L,0.08333333333333333,0.4166666666666667,0.0,10.0
500,A,0.6153846153846154,1.2307692307692308,L,L,D,D,L,W,-0.5384615384615384,0.0,-0.07692307692307693,-15.0
501,H,1.0,1.7692307692307692,L,D,L,L,W,D,-0.3076923076923077,0.6153846153846154,-0.15384615384615385,3.0
502,D,1.0769230769230769,1.1538461538461535,D,W,L,D,L,W,-0.07692307692307693,-0.6923076923076923,-0.38461538461538464,-6.0
503,D,1.2307692307692308,1.3076923076923077,D,L,W,W,W,W,0.0,0.15384615384615385,-0.4615384615384616,0.0
504,D,1.4615384615384617,1.3076923076923077,D,W,D,W,D,D,0.38461538461538464,0.38461538461538464,-0.15384615384615385,-14.0
505,D,0.6923076923076923,1.2307692307692308,W,D,L,D,D,L,-1.2307692307692308,0.07692307692307693,-0.15384615384615385,-3.0
506,H,1.5384615384615383,0.7692307692307693,L,W,W,W,L,D,0.38461538461538464,-0.9230769230769232,0.3076923076923077,-6.0
507,H,0.5384615384615384,1.0769230769230769,L,L,L,D,W,L,-0.9230769230769232,-0.07692307692307693,-0.3076923076923077,1.0
508,A,1.1538461538461535,1.3076923076923077,D,L,W,L,W,W,-0.6923076923076923,0.15384615384615385,0.07692307692307693,3.0
509,H,1.5384615384615383,1.6153846153846154,D,L,D,W,L,D,0.8461538461538461,0.7692307692307693,-0.07692307692307693,1.0
510,D,1.7142857142857142,1.6428571428571428,D,L,W,D,D,L,0.5714285714285714,0.42857142857142855,-0.14285714285714285,-4.0
511,H,2.071428571428572,1.1428571428571428,W,W,D,W,L,D,0.8571428571428571,-0.14285714285714285,0.6428571428571429,-4.0
512,D,1.0714285714285714,0.5714285714285714,D,W,L,L,L,L,-0.2857142857142857,-0.5714285714285714,0.42857142857142855,9.0
513,A,1.6428571428571428,0.6428571428571429,D,D,L,L,W,D,0.42857142857142855,-1.2857142857142858,0.2857142857142857,-5.0
514,A,1.2857142857142858,1.0714285714285714,D,W,D,D,W,L,0.35714285714285715,-0.2857142857142857,0.07142857142857142,6.0
515,D,1.0,1.6428571428571428,L,D,W,W,L,W,-0.14285714285714285,0.42857142857142855,-0.35714285714285715,-2.0
516,A,0.7142857142857143,2.071428571428572,L,W,L,W,W,D,-0.9285714285714286,0.8571428571428571,-0.5714285714285714,14.0
517,A,0.5714285714285714,1.6428571428571428,L,L,L,W,D,L,-0.5714285714285714,0.9285714285714286,-0.2857142857142857,3.0
518,A,1.5,1.4285714285714286,L,W,L,D,D,W,0.5714285714285714,0.35714285714285715,-0.14285714285714285,-5.0
519,H,1.1428571428571428,1.0714285714285714,W,L,D,L,D,L,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-8.0
520,H,1.3333333333333333,0.6666666666666666,W,D,D,L,W,L,0.2,-0.8666666666666667,0.2,6.0
521,D,1.2666666666666666,1.6666666666666667,D,D,W,D,D,L,0.13333333333333333,0.5333333333333333,0.3333333333333333,16.0
522,H,1.4,1.3333333333333333,W,D,L,D,W,D,0.2,0.06666666666666668,0.13333333333333333,-8.0
523,A,1.5333333333333334,1.0,W,D,D,D,L,D,0.5333333333333333,-0.13333333333333333,0.26666666666666666,-3.0
524,D,1.0,1.5333333333333334,L,L,D,L,D,D,-0.7333333333333333,0.26666666666666666,-0.06666666666666668,7.0
525,H,1.0,1.4,D,L,D,W,D,L,-0.13333333333333333,0.2,-0.3333333333333333,-3.0
526,H,0.6666666666666666,1.3333333333333333,L,L,W,D,W,D,-0.9333333333333332,0.06666666666666668,-0.26666666666666666,-3.0
527,H,1.2666666666666666,1.3333333333333333,D,D,W,W,D,D,0.13333333333333333,0.2,0.3333333333333333,4.0
528,A,0.6666666666666666,0.6666666666666666,D,L,W,L,W,L,-1.2,-0.8666666666666667,0.13333333333333333,3.0
529,H,2.1333333333333333,1.0666666666666669,W,W,W,D,D,W,0.9333333333333332,-0.26666666666666666,0.3333333333333333,-11.0
530,A,1.3125,1.0,L,L,L,D,L,L,0.25,-0.6875,0.0625,-14.0
531,H,1.8125,1.5,W,W,W,D,L,D,1.0,0.25,0.4375,-6.0
532,A,1.1875,1.75,L,D,D,W,D,D,0.25,0.5625,-0.125,16.0
533,A,0.5625,1.6875,L,D,L,W,D,W,-0.625,0.4375,-0.5625,-6.0
534,D,1.1875,1.4375,W,L,W,L,W,D,-0.125,0.4375,-0.0625,1.0
535,D,2.0625,1.375,D,W,W,W,D,D,0.875,0.25,0.0,-17.0
